40.0	0.00047954959999999995
40.5	0.0004608654
41.0	0.00044301550000000006
41.5	0.0004212796
42.0	0.00043069669999999997
42.5	0.0004540616
43.0	0.0004906361000000001
43.5	0.00042555560000000003
44.0	0.00047771669999999996
44.5	0.00039658780000000006
45.0	0.00044846829999999993
45.5	0.0004374841
46.0	0.0004446067
46.5	0.0004246576
47.0	0.00044147029999999995
47.5	0.0004857597
48.0	0.00042241159999999997
48.5	0.0004804242
49.0	0.0004862444
49.5	0.0004319528
50.0	0.0004548811
50.5	0.0004069559
51.0	0.0003971102
51.5	0.0003916962
52.0	0.0002809676
52.5	0.0003789559
53.0	0.0003949185
53.5	0.00038632090000000004
54.0	0.0003962995
54.5	0.00034760969999999994
55.0	0.00038078900000000003
55.5	0.0003679319
56.0	0.00035012149999999996
56.5	0.0003741266
57.0	0.0003708732
57.5	0.00039108720000000005
58.0	0.0004315938
58.5	0.0003335422
59.0	0.00015394119999999996
59.5	0.00018702029999999998
60.0	0.0004222394
60.5	0.00035683899999999996
61.0	0.000426819
61.5	0.00039861590000000004
62.0	0.0003462674
62.5	0.00047381609999999993
63.0	0.0003875848
63.5	0.0003987798
64.0	0.00034471520000000006
64.5	0.0003945979
65.0	0.00040219720000000004
65.5	0.0003593435
66.0	0.00018503870000000002
66.5	0.0004236285
67.0	0.00037039059999999994
67.5	0.0003605056
68.0	0.00046627930000000005
68.5	0.0003770987
69.0	0.00043409760000000003
69.5	0.0004587669
70.0	0.0004006908
70.5	0.0004583689
71.0	0.0003747751000000001
71.5	0.0004449656
72.0	0.00039499610000000003
72.5	0.0003537954
73.0	0.0004392393
73.5	0.0004224968
74.0	0.00045786080000000004
74.5	0.00037993080000000006
75.0	0.0003968376
75.5	0.00044285190000000006
76.0	0.0003775129000000001
76.5	0.00041996929999999996
77.0	0.0004145938
77.5	0.00041844759999999995
78.0	0.00042415009999999996
78.5	0.0004402142
79.0	0.00041581839999999996
79.5	0.0004961436
80.0	0.0003841054
80.5	0.00039434869999999995
81.0	0.0004049818
81.5	0.0004067531
82.0	0.0004503796
82.5	0.0003539056
83.0	0.0003947387
83.5	0.0003737449
84.0	0.00037626410000000005
84.5	0.00042214650000000004
85.0	0.0003576656
85.5	0.0003658181
86.0	0.0004146168
86.5	0.0003887552
87.0	0.00041895530000000004
87.5	0.000412527
88.0	0.000413759
88.5	0.00041247969999999996
89.0	0.00039012780000000004
89.5	0.00040603500000000007
90.0	0.00044757890000000005
90.5	0.0004163961
91.0	0.00040068350000000005
91.5	0.00038124129999999993
92.0	0.0004171064
92.5	0.0004428592
93.0	0.00037424440000000006
93.5	0.0003816322000000001
94.0	0.0004360094
94.5	0.00036131719999999996
95.0	0.00046301860000000003
95.5	0.0004233471
96.0	0.0003786521
96.5	0.00046090450000000005
97.0	0.00047924599999999996
97.5	0.000370827
98.0	0.0003833635
98.5	0.00040912490000000006
99.0	0.00043079059999999995
99.5	0.00041579540000000003
