40.0	0.00046183220000000003
40.5	0.00041098120000000006
41.0	0.0004731607
41.5	0.00043018900000000004
42.0	0.0004943733
42.5	0.000534684
43.0	0.00044799309999999997
43.5	0.0004931714000000001
44.0	0.00045936739999999994
44.5	0.00048377080000000007
45.0	0.00046744189999999995
45.5	0.00048678219999999996
46.0	0.00043648479999999995
46.5	0.00047479900000000003
47.0	0.00045104270000000004
47.5	0.00044413819999999997
48.0	0.0004551466
48.5	0.0005138611
49.0	0.0004369923
49.5	0.0005194322000000001
50.0	0.0004723726
50.5	0.000463346
51.0	0.000524714
51.5	0.00048494930000000003
52.0	0.00042492340000000004
52.5	0.0004103965
53.0	0.0004002303
53.5	0.00043877879999999997
54.0	0.0004885062
54.5	0.0004221066
55.0	0.0004882175
55.5	0.00044999710000000003
56.0	0.0004600774
56.5	0.00046060729999999997
57.0	0.00045058239999999996
57.5	0.00043928580000000004
58.0	0.00045399240000000004
58.5	0.0004909878000000001
59.0	0.0004423757
59.5	0.00043638389999999997
60.0	0.0004417513
60.5	0.00047530680000000005
61.0	0.000470984
61.5	0.0005164751999999999
62.0	0.0004216546
62.5	0.00043573619999999995
63.0	0.00043415250000000005
63.5	0.00044877330000000007
64.0	0.00043321669999999996
64.5	0.0004848162
65.0	0.00045094940000000005
65.5	0.00048447249999999996
66.0	0.0004967999000000001
66.5	0.00046883849999999997
67.0	0.000516187
67.5	0.0004948103
68.0	0.00045832170000000005
68.5	0.0005180436
69.0	0.0004540782
69.5	0.0004918611
70.0	0.00045945310000000005
70.5	0.00048054140000000005
71.0	0.0004605451
71.5	0.00045261110000000004
72.0	0.0004848708
72.5	0.00036592790000000003
73.0	0.0001670408999999999
73.5	0.0004241659
74.0	0.00047951170000000003
74.5	0.00048151600000000003
75.0	0.00048689139999999996
75.5	0.0004984850000000001
76.0	0.0004080952
76.5	0.00047171740000000005
77.0	0.0004698759
77.5	0.0004718266
78.0	0.0004902074
78.5	0.000478856
79.0	0.00048384849999999995
79.5	0.0004322882
80.0	0.0004864315
80.5	0.00043942639999999995
81.0	0.00033553169999999994
81.5	0.0004211312
82.0	0.0004536176
82.5	0.00045003709999999995
83.0	0.00043871580000000006
83.5	0.0004256172
84.0	0.0004543746
84.5	0.0004153356
85.0	0.00042646810000000003
85.5	0.00043369970000000003
86.0	0.00045003689999999994
86.5	0.0004349014
87.0	0.000480471
87.5	0.0004943185999999999
88.0	0.0004652114
88.5	0.0004571128
89.0	0.0004586414
89.5	0.00040931260000000004
90.0	0.0004791602
90.5	0.000473215
91.0	0.00043209330000000003
91.5	0.0004364852
92.0	0.000464828
92.5	0.0004893409
93.0	0.00046776129999999996
93.5	0.0005068713
94.0	0.00047310590000000007
94.5	0.0005027132
95.0	0.0004737689
95.5	0.0004876955000000001
96.0	0.00047328530000000004
96.5	0.0005204928000000001
97.0	0.00047671769999999995
97.5	0.0004665602
98.0	0.0004754547
98.5	0.0004965422000000001
99.0	0.0005078458999999999
99.5	0.0005039222
